,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118
1,,-1.015483828660887,-1.4619022499806504,-0.5315963386487571,-0.9424265900036313,-1.3251731575724275,-0.44288766509303734,-2.2609623118047453,-0.8105446279458143,-1.3822334675538093,-0.7852622234914372,-0.9548362624997758,-1.014334791358435,0.3396464186720748,-0.9481332639028327,-1.0765009065474231,-1.398990422663155,-0.5300095101788638,-0.12167097706293259,-1.99640758322022,-1.6436013897100323,-2.0536717396053414,-1.8581413082500173,-1.2895804718301584,-1.1475446753881289,-1.4154616299058544,-1.7498171251012522,-1.0536401014658157,-0.011257513231822454,-0.9414871729702495,-0.9110364943653428,-1.5792920879975574,-1.9601819697348026,-1.7313414307127755,-1.0560769105058792,0.9411697871934841,-1.4979317321638599,-2.0287267471768167,-1.2389018148090036,-1.4885922271504903,-0.7538600973268863,-1.1026148609321944,-0.6183711540508583,-2.15418361173724,-0.13963263871787637,-1.5348195644568783,-0.25462909026437985,-1.5388370258021433,0.6736925424764358,-1.089589276394175,-1.8478150340822768,-1.4022507580092385,-1.2525896364818847,-1.9615068156920168,-1.6256463575759896,-0.54967139715341,-1.29564793187778,-1.3355493486087195,-1.3630626363805358,-1.8099434111786397,-2.082699376416226,-2.4475280477325825,-2.0574187418408547,-0.5039425083064312,-2.141241389869562,-1.1889205014063222,-1.5680913650286528,-1.2593330314935418,-0.8365542638411863,-2.0369375477485483,-0.8938255832625843,-1.2844571260811062,-1.4534204763420895,-2.3052841681088747,-1.5172095546352422,-2.205761625779125,-2.3803955073509653,-2.2790957012509314,-1.504660446485644,-0.5368072512977269,-1.395259945499601,-1.7610855518637998,-2.134781981138122,-0.9962404051637316,-1.822241259385083,-1.054288113390451,1.5625564124042075,-1.3213745809684632,-1.603844717861207,-0.8382411203703253,-1.6314398004234805,-1.8130356355443464,-2.6229663105123526,-0.9046385025939171,-1.2515380703428753,-0.1315717837621654,-1.6083339913030557,-0.8532013919253775,-2.130412318009925,-0.5946919374155886,-1.2661072943434009,-1.676632817305274,-1.9863775059466175,-1.4564241683276546,-2.71042636945609,-1.5523162818828815,-3.0067551152263956,-1.0635413802052145,-1.898485641116525,-1.1700058625587848,-0.9629519556095482,-1.2379411974575372,-1.335818907272831,-2.2736999573223713,-0.7660574301266828,-1.7389099298900563,-1.3482154777285635,-1.4581378861528627
2,-1.015483828660887,,1.646749859088497,1.0665017314708176,-0.1458656129154603,0.35982955691419805,-1.360497777205247,0.7299148523674489,-1.8268499572172217,-0.4354929031554477,0.9637734406750963,1.0972684372955672,1.089697202307548,0.34895941945251113,-0.02530478361243556,0.19560864157612104,1.597544600406147,0.29468569192889316,-0.08198195734962795,-1.7339082588736197,-2.447601019587106,-1.9381518513995453,0.02718246169130808,1.0754985040879887,0.7639730330451449,-0.6553294310278647,-1.6830412805170234,-0.04037356034420439,1.3078645338042703,1.1971860329056587,0.31127454467750537,0.6106344577485676,-1.1419220774410241,-1.4900601636399244,-2.0509503081466796,-1.2717337475706836,-0.3182468305034771,1.442649759283171,0.6304225582868811,0.42641080724249775,-0.2698175601206111,0.44267195833358286,-0.12251744280749136,-0.764784969167106,0.6362274880430282,-0.39628436936521905,0.8161373043049958,0.13530725440906005,-1.0447019352368636,0.9626797695359942,1.022928113089197,0.2508614639484567,1.3889375981196825,-0.15866560476646288,-2.186107710056895,0.6136002672325499,1.2413966044331477,0.6624291989525447,0.21334714012403755,-0.3647244106019052,0.042408254111090934,0.29576343486341916,-1.5059733775368662,0.9386583328114831,-1.4141691072682496,0.47738046160332187,-0.3600048128774564,0.30405129504503586,0.5001750207028961,0.018452916624809912,1.1127340055488186,0.9688139447683937,0.39583175279466076,-1.0536681287365637,0.3706170129342046,-0.4235081463496228,-1.5140309225744397,-0.4679400405424807,0.748939746234704,-0.08674432281626938,-0.14562196583623163,0.24428152144696172,1.184038837202875,-0.41312558465662474,0.9611545778259372,-0.1428757590516214,-0.4662240982621262,1.0921105542704417,0.09003577191362225,-0.0325610449763882,0.941989614088526,1.0001029843035927,-3.0261553823830143,0.30309987376180975,-0.7947362613187844,0.6024872637633545,-0.4483882684975764,0.5230017849853223,0.42022489471762897,0.4881697452832819,0.7409019841481189,0.7858952823398208,0.16469097924971335,-0.6254737081858511,-1.3801366476008694,0.9619429039527282,-1.7480124058887772,0.215780327149352,1.2302271154592606,0.48807442680900437,0.09472707017576441,1.0622000359188752,-0.8227669439852137,-1.1185812009486724,0.8149676675633524,-0.5995145535825135,1.0012767110858996,-0.3510395577047231
3,-1.4619022499806504,1.646749859088497,,0.8308210406737352,0.1624337208043549,0.45647569629145024,-0.751292810871975,0.6608585546574374,-1.1856102356390936,-0.9203596878078922,0.8945709493714687,0.6917613371414897,0.7480584601529047,-0.32092602464476655,-0.8721016047108712,0.591861752436945,1.0198239817273496,0.49053464434021243,0.41525197531960334,-1.4369545762955342,-1.8439184291438313,-1.9735887783554156,0.6745736106656325,1.1153783921890117,0.4830054672391525,-0.5375115033074102,-1.3071475573814846,0.20434308242880517,0.4327774603164336,1.0940008284919878,0.4726723682911477,0.6686755318841159,-0.8637873695455129,-1.4264368675440204,-1.95287090902532,-1.83654121468895,-0.6186267618598202,1.1187235375008937,0.23049413869147756,0.46793941375927206,-0.03893696118269619,-0.1287169379893176,-0.33903066095264295,-0.4365272450693402,0.213635057592614,-0.4648295982379482,-0.013847369266582053,0.44367478542411987,-1.630738069490075,1.1260389354098022,0.5202393664776109,-0.18547186546240285,0.9289269663731516,-0.4040885369452941,-1.7838989547380546,0.630361130736757,0.6373391028841693,-0.5090639154545626,0.03318298228704169,-0.6302941185569225,-0.03486738708185989,-0.20551114986346666,-1.2694263201385305,0.6327329266893604,-0.9965272495510153,0.44457569166729377,-0.18472648349919213,0.04877967509880538,-0.23627990928459683,-0.5158017431316495,0.3795393374324533,0.7367574042522262,0.20425427495797197,-1.297411497334359,0.25426029455142446,-0.33461932954569784,-1.3658832946720252,-0.8302523985568404,0.7806038452295406,-0.41284729070136,-0.7318187115348939,-0.029331997677474575,0.5847260424587223,-0.1981298166183554,0.32032701134153746,-0.6942651386639053,-0.4766130878056002,0.8052885923618914,-0.44789300039157875,0.2292352746584071,0.41381549608459495,0.30641131217329276,-2.460002640745031,-0.33549398335562186,-0.9848186920059178,0.38997193985324824,-0.8644044350442063,0.37368874246043504,0.15175472894501088,0.4004657147716388,-0.1307608633672569,0.13361864274176163,-0.48787133553717615,-0.7817354822812221,-0.965585037795507,0.5194102980089815,-1.36479259009883,-0.12807311224612003,0.7552931707149724,-0.10365298186178497,-0.1644960807009107,0.6613636188271778,-1.1985046192574558,-1.189224953931284,0.4032084126745321,-0.8270554561183854,0.5533589027821503,-0.6083308282710047
4,-0.5315963386487571,1.0665017314708176,0.8308210406737352,,1.8863410703593593,0.4263120916973709,-0.8874191505250338,0.005449639912317539,-1.4742781073612612,-0.9611855572868213,2.2431815049456825,1.3559166955344666,1.2824169831568875,0.07521809251540656,0.6611694937704953,0.7758986277382285,1.256242087454055,-0.37110763964623567,0.344796638564753,-1.1614864221917456,-1.1179205636213505,-1.5787189904259566,0.6903829061779266,0.4492783738742867,0.37435009331475677,-0.37388137208041283,-1.1147360507208033,0.21790003581601305,1.18300917357774,1.4685207516195207,0.3168737992611108,0.48658360488225805,-0.6877037623578417,-0.9768619652015349,-0.8642293632202537,-1.1586510022368919,-0.029227852691841423,0.6351309835806219,0.326107831738579,0.1318167308415555,0.6296637502848816,0.0959094408532622,-0.294123985092908,-1.0629384468003438,1.133490421490439,-0.5013082071943032,1.1109866158115855,0.14795316287308385,-0.3267925350205011,0.4927117262049119,0.3391342082416567,-0.27865221754966146,0.8302345061064428,-0.4882148391217456,-1.1951538059417128,0.748355429327193,0.48593049799238314,-0.18709230583524578,0.735540275041322,-0.15587694868430052,-0.587884409222013,-0.26094994130183874,-1.7075101531347923,-0.11468440062492671,-0.9255325103383444,0.21337788221768378,-0.7335833152834603,0.12615605072540825,0.7627752719026994,0.10957485225200474,0.8548411285098049,0.20399222670004996,0.05086976308973723,-1.349434579981421,0.08172036449594389,-0.7044013076816383,-1.552220823452793,-0.853708552483311,0.45962694563829165,-0.30254705047689806,-0.2602926348753004,-0.029183687286411204,0.2540123534112522,-0.5542729045766736,0.1395323007017177,-0.30941110075180167,0.3302042085347286,0.6908878901159888,-0.24815490359233708,-0.7753311106379809,-0.04936041411438862,1.0190184393918402,-2.182376989990471,0.7280612804963784,-0.660062612491429,1.3468837598539045,-0.7227837397265513,0.31766018800522633,-0.3375757057844494,0.05008332532469807,0.4709450970920045,0.15195825861655687,-0.5239958216094295,0.16868156460305334,-1.38759832469244,0.5829550977551818,-1.5348728983943154,-0.3827741467997521,0.5563111225897985,-0.3451866571527591,-0.15328575624161847,0.7567720578983439,-0.8163869821326962,-1.2213514958246852,0.43354276897694466,-0.8043602776714802,0.40757818980130905,-0.4112129359456383
5,-0.9424265900036313,-0.1458656129154603,0.1624337208043549,1.8863410703593593,,-0.558852099392311,-1.4720515084971462,-0.458731446736855,-1.985462966511178,-1.1947437230063735,2.1250475171974617,0.9379810273681539,0.373971002492866,-0.5469551593751316,-0.22899574592794253,0.0719972732959837,-0.023051638754812424,-0.7760194362804492,0.12976112527707392,-1.5635585454396075,-1.140552413436151,-2.25552075664531,0.4284100791266784,-0.3377600228015653,0.07761311282391473,-1.1325997201945561,-1.2614245076106863,-0.24496994651570295,-0.3103439763928967,0.6099576598730915,-0.336231166741925,-0.1090368988233057,-1.1362794213713938,-1.4220082045779947,-1.0222291890193635,-1.7431267181698693,-0.9199989009755859,-0.46373265846756434,-0.3672333587090015,-0.5557485375690719,-0.11809362281343395,-0.8573371079076149,-0.7621604346133135,-1.5623167026692397,-0.07680048355171955,-1.2109145257905038,-0.302025916130874,-0.5430540305060793,-1.0399652709849603,-0.12265377076953748,-0.6764948421761773,-0.5007077076567237,-0.3787987963126128,-0.6341864146166614,-1.1751977781332823,0.13291320929749326,-0.4039184738479782,-0.8788771133730492,0.6549746977866023,-0.5180023106902194,-1.4085421981448563,-0.9838967108595439,-1.9748758068583552,-0.6051146459975755,-0.8677709625483728,-0.25186376409020156,-1.2787755695538467,-0.3769020513895479,-0.5657743422025822,-0.6669090557538826,-0.5924626208149757,-0.7933785529990953,-0.7885714280694861,-1.8176574714716793,-0.35294310218885483,-1.01137165266431,-1.818223527608136,-1.5568421862154311,-0.5416956508684736,-0.8172537292683301,-0.737908031996443,-0.6221020295745566,-1.045524201864577,-0.821568070442113,-0.7995402763511464,-0.97242190848064,0.12380423411800075,-0.12604389594372406,-1.130761531416599,-0.9046857934230805,-1.055540529996032,0.50501013742208,-1.7226480398885942,-0.708746205959729,-0.994705247187058,0.7503709136441916,-1.0299297992646905,-0.30982718674343446,-1.0966707221004643,-0.5658391405345938,-0.3465898531549261,-0.6562647379209434,-1.057123465151626,-0.14436300317027997,-1.2088313453925423,-0.5775959008390894,-1.9131553433799369,-1.1666544218229462,-0.7122259588362988,-1.1585301027703576,-0.6910905929814999,0.11289522585775473,-1.4367075983462267,-1.5496141268099604,-0.12978323069517758,-1.1711265470543029,-0.38623988161812667,-1.1371133435735712
6,-1.3251731575724275,0.35982955691419805,0.45647569629145024,0.4263120916973709,-0.558852099392311,,-0.6965369904435278,0.6577863498965536,-1.0706923578146799,-0.24354891123355166,0.6853323822844439,0.4256948813940636,1.045622507178238,-0.23243437580116633,-0.17084473670553257,1.8692276083165578,0.11449917831238386,0.2031338991450717,0.4835292310380424,-0.48377792205187087,-1.0805175445755189,-0.12682277395370423,-0.2504651847495544,0.20950821690944124,-0.6348341905262075,0.45085286332724633,0.004218763799447662,0.5901718927410559,0.2996391420795282,0.886698492184072,0.17717466570580398,0.37147338730232454,0.36873652060822876,0.1974499290555723,-1.7080108362899384,0.0990504024393686,-0.3176416847291633,0.4449870593041199,-0.10448873054454817,0.5114081549081024,0.6335528290079263,0.5661876689671148,0.43855478980016144,-0.7484066944653388,0.05913977096933031,-0.035938445827541604,-0.009217834712517291,0.5446860377582365,-1.336813627557541,0.18947574872839432,-0.29807728805832867,-0.5322009095019635,0.45419045536169594,-0.10513403294775772,-0.6810994729347679,-0.04064822152587929,-0.03166052227912454,-0.3308251072950824,-0.13857806544354512,-0.4371907880826715,-0.17763040704129143,0.041518144008561214,-1.2210457498143001,-0.3478833318137848,-0.8410878141810466,0.08085842074609223,-0.4883908953289214,-0.19634690376942107,-0.31926440085383656,-0.2695686659427051,0.12253351534003981,-0.05498486336063263,0.21234588305870536,-0.2627409025569578,0.021717793652877397,-0.6241692320840918,-1.7145948273728446,-0.25634863788041545,0.9429763013501753,-0.34458347687618057,-0.22201749780845845,-0.2963124372000358,-0.1963261427625011,-0.19833807742544238,0.2911834684358426,-0.8599713080814501,-0.6006218784583864,0.08194559123444022,-0.2137633347755778,-0.35243125108578033,-0.37555529274423477,0.16443661517783256,-1.6682620299959954,-0.2201943188832538,-0.13516601114077856,0.24402879687367565,-0.4577034534423524,-0.02355189482455776,0.05231327124877716,-0.013513117889123495,0.5312520924086541,0.6370963720694708,-0.007115981068363722,0.42473212376719793,-1.4224161539094,0.3979706527483508,-1.4085596602670916,-0.18678341059506984,0.03067738766080452,0.11294592627781723,-0.3308696705189715,0.3513879837887184,-1.4534821280638306,-1.4825989465400702,-0.2736000550220372,-0.9206373071349875,-0.04003266530438058,0.009701544391979443
7,-0.44288766509303734,-1.360497777205247,-0.751292810871975,-0.8874191505250338,-1.4720515084971462,-0.6965369904435278,,-1.587957132015717,2.7203213682495684,-1.7567384782072264,-1.0186339465372565,-1.264620130125059,-1.1498799030734568,-0.8091325670247479,-2.10431453430486,-0.29678798748793334,-1.2875291442615904,-0.5186042141034867,-0.1011096821306227,-0.9642846114925343,-1.1069062962197849,-1.58038480155935,-1.5402461131478469,-0.53543576341552,-1.4828296496600035,-0.6855946140167933,-1.250881744019355,0.028490497532361752,-0.9014237517914125,-0.8209148039303152,-0.39594011374565646,-0.7095074692225639,-0.9264859575869834,-1.16180834203836,-1.580634450076122,-0.7406104414724747,-1.5460382241700819,-1.2918248776815542,-1.6361020466040914,-0.2079960713549216,0.024438323406914774,-1.1656675523199667,-0.8402843101597625,-1.6363932706100561,-0.865143517271792,-1.509822259016279,-0.9494165810980502,-0.4057071947674504,-1.9625906068032322,0.16170970998222534,-1.4183385883541082,-1.690343863024915,-1.143236469935072,-1.455080869478873,-1.4098593881007695,-0.22638103278294736,-1.5576940753872337,-2.1495277837324154,-1.5847244601120665,-1.8888315426174125,-1.3814107531186974,-1.771140345895354,-1.4624676173039413,-1.0468998482259158,-1.8357200795559645,-0.27690538648792035,-1.3018150310689058,-1.4693821420390814,-1.4451573295982925,-1.8263010169603573,-0.7356857128953338,-0.1731268807490637,-1.2633372816485793,-1.6767553259731787,-1.4303438901636216,-1.3685536416512991,-2.4582376009795293,-2.0687677730954945,-0.8585317692460012,-1.1614643309095996,-1.685448340117053,-1.5634352776574523,-1.8276841708311766,-0.5267903134452855,-1.4619505472080565,-1.4905878436341922,-0.5686276852349605,-1.3209943756472364,-1.7692281235859624,-0.810411012445063,-1.7233439461272564,-1.631761393624764,-2.3820159083172108,-1.5021454393032256,-1.2237447844603593,-0.7830644817831494,-1.4898523852587089,-0.6661917011759516,-1.7244144176079337,-0.7645965695102107,-1.038141147343972,-1.1233795938062405,-1.6515777316719533,-1.179676342718301,-2.372307048864814,-1.428644809134444,-2.042128240703722,-1.0464982524906772,-1.4960419737478714,-1.1379440654853592,-1.4314272484728987,-1.3956630000415715,-2.257869041995534,-2.4558763639121586,-1.3822420678697105,-1.876101802228714,-1.3900038414507518,-1.3050815781636633
8,-2.2609623118047453,0.7299148523674489,0.6608585546574374,0.005449639912317539,-0.458731446736855,0.6577863498965536,-1.587957132015717,,-1.956126217456671,-1.346245920616389,0.4028481841783692,0.42861576478240354,0.6829941188090626,-0.5570203107932213,-0.4893526676854114,0.7641536317223009,0.747093649948396,-0.14745085209558217,-0.32134797119356,-1.700852231926342,-1.7722585520341836,-1.354346610955483,0.3551075393672931,0.6449694521609386,-0.1967309503853112,-0.5745643598352984,-0.8812041814521693,0.11673201068422945,0.253608346695498,1.2788894406645448,0.18565150936852506,0.4830476442254253,-0.23884529756855874,-0.9246649347099745,-2.0618477285170047,-2.2121498135864432,-0.06798176357784812,1.2690542589463247,0.36708610232305566,0.5221415783178218,-0.06394088481355412,0.16533508011717776,-0.005139519741585282,-0.6514759240282169,0.19997808005771153,-0.14426642949270502,0.12882147914446845,0.4445163438095796,-2.160539490588378,0.40279352191451423,0.49880660264477755,-0.18430985959977067,1.0651815632551453,0.34085662199570155,-1.6115465418675992,0.13601660529652804,0.8526890749143867,-0.11947620369525679,-0.12235090076495211,-0.6431172084685535,-0.05419404615191895,0.23055511844858226,-1.0549309880079722,0.6052831757614123,-0.8038850165085847,0.2806973146592282,-0.2377947222814823,-0.02310479044097758,0.003993584396170379,0.06618712230027717,-0.08583403305185772,0.6850968141477609,0.21735839651939073,-0.6052548497449417,1.0558389746612211,-0.18848475512028554,-1.5051174187091843,-0.2879072914224088,1.2010540008150388,-0.7389714895840055,-0.11233703154672198,0.05722331572883789,0.6036417085644046,-0.6003150163099575,0.42411814047064356,-0.7695223597650919,-0.8971067731053287,0.820267688688767,-0.08271323088517626,0.6639314770076973,0.5518589634766232,0.6656835836057209,-2.7926295512366375,-0.23311241939730987,-0.7226683159172057,0.2182695433284198,-0.2825511581096963,-0.393871942867573,0.6321327665691027,-0.247443550231046,0.4791135935784406,0.6065446436366944,0.14983578653783325,-0.2475655644176775,-0.45998914586559136,1.4997115262503136,-1.4911238885970983,-0.37196029500702615,1.2830334241455326,-0.38941526382078784,-0.4349571244732364,1.2474950994256024,-1.4684092614560385,-1.2954650098190283,0.3171325506979072,-0.8932931186191544,0.7743986818600105,-0.4430099089307339
9,-0.8105446279458143,-1.8268499572172217,-1.1856102356390936,-1.4742781073612612,-1.985462966511178,-1.0706923578146799,2.7203213682495684,-1.956126217456671,,-2.3777973330335955,-1.6068984905290995,-1.7733209851611098,-1.6715364230706176,-1.4173456856060966,-2.6313685261273445,-0.748818921811242,-1.8624385061835822,-1.0063391638172938,-0.6083914406402645,-1.2663973224118932,-1.1970505002381948,-1.6449058948351645,-1.9431158858694884,-1.2166661392369957,-2.220941804567105,-0.940970433204432,-1.784256808204779,-0.8567728584284716,-1.606652853769372,-1.3153135176350783,-1.1294128516541575,-1.4125607248291159,-1.2609826567883335,-1.3741320104562518,-2.190578794352503,-1.0994043991761355,-2.148573887006356,-1.9040149138203377,-2.165286488930632,-0.8787504615474716,-0.6639096612716309,-1.8059997279066236,-1.524595009464576,-2.177619237742004,-1.583406631723136,-2.2456552979314828,-1.5364465783635428,-0.8827877392466811,-2.4710528650852934,-0.7992404270400266,-2.0317382774397945,-2.4154526072818268,-1.8130642063332192,-2.1847728267894695,-1.5392334204181581,-1.1230046336293509,-2.0841617987304493,-2.655935191738432,-2.3125680905806028,-2.5461552309137145,-2.08713806731132,-2.5409737049917034,-2.2476383077908277,-1.6291432037436655,-2.4907410873304516,-1.1230232332490129,-1.9424584971478314,-2.077950576564213,-2.026390147232802,-2.3720351615908566,-1.537164823192826,-1.0531181479454983,-1.9768118349759598,-2.3454683797555944,-1.952518444860419,-2.184968744802249,-3.1020029603981025,-2.7093254894067313,-1.510231231340646,-1.6027677455016,-2.3880658316533743,-2.385831868600739,-2.452215383235961,-1.204633525708594,-2.1890636842530946,-2.2542430555883493,-0.9779431988896662,-1.9230819436210016,-2.357735941113597,-1.338263658971176,-2.3860200246506493,-2.2564036813213124,-2.740270786049318,-2.169927934632005,-1.8283272375882316,-1.3512619118807112,-2.045242422950673,-1.329666081799063,-2.264419881047138,-1.2799744881624342,-1.8090031525770993,-1.8792524898081089,-2.3204654358759345,-1.7892104532934399,-2.813762063191146,-1.9204908566013228,-2.7648051527417983,-1.604241353137858,-2.048566480508146,-1.5804593741112452,-1.9236903595810675,-1.919997930565589,-2.8358159164020713,-3.0498723693446124,-1.8386412246173232,-2.6503143507282956,-2.002837856226263,-1.7667298550050834
10,-1.3822334675538093,-0.4354929031554477,-0.9203596878078922,-0.9611855572868213,-1.1947437230063735,-0.24354891123355166,-1.7567384782072264,-1.346245920616389,-2.3777973330335955,,-0.40958425299703366,-0.453405957813021,-0.6776968780133317,-0.18202846122985464,-1.719716979334026,-1.0115239788014945,-1.0425847138951891,-0.0798558800634267,-0.05248077729013764,-2.246937025593636,-2.5217231848100687,-2.0487930375439296,-2.042250895306314,-0.7655206059119769,-0.20398778382597424,-1.4451782699804665,-1.4148980353096736,-0.1077545669234374,-1.2137807689148057,-0.361434722328653,-0.6707624127927059,-1.092332978126073,-1.6100592691461078,-1.637996200120429,-1.579977912374371,-0.4810017302942547,-1.521820718392868,-1.3772026887221716,-0.405469395518811,-1.2563592111171238,-1.127052344707894,-0.09754073077913122,0.19434558838383156,-1.0930291026190477,-1.4079056713688483,-0.4438375061219199,-1.3302867741608901,-0.5289221435469249,-0.6587449250139031,-0.8292016977452986,-0.5335423764980279,0.8294228577115049,-0.9262386064327538,-0.7847559137557062,-2.148390814121054,-0.17698302544671932,-0.6672562387927758,0.6180200999027726,-0.6673114602056436,-0.8991230919856047,-0.2758896061282338,-0.7722073299927177,-1.0653673824474938,0.19411200731303152,-2.0918099753071813,-0.5088464792302255,-0.6300860249814049,-0.4276192312689747,-1.7868611178102478,-1.870588889530023,-1.1571951806083045,-0.9474869993583919,-0.624732717201987,-1.0774333477537863,-0.6367333737944049,-0.797723210732473,-1.2283219185548075,-1.2053332605502505,-0.5683589063745677,0.1661179502007608,-0.1118962542017602,-0.3899244066480953,-1.8466152774327502,-0.22137918131376116,0.7584534965688113,-0.41080979221985703,-0.41002171007866195,-0.8075585628242389,-0.32969514598146993,-0.7028574607338784,-0.5061078950935926,-1.2198187508268359,-2.800641716841899,-1.8048628793475374,-0.7125454887074694,0.3577656903838757,-0.41408368505589355,0.10120875913382858,-0.6583141743533812,-0.1764310017090552,0.8021826421862984,0.7611207758720518,0.6283693555012615,-1.434846574571741,-1.354002790140628,-0.9910763118847872,-1.4015013263235327,-0.7186247139922362,-1.207505562846992,-0.6122846536689711,-0.07329819421608463,-0.23497309565722974,-0.8501813957254042,-1.4151940468574387,-0.53041098369332,-0.5742780964553872,-0.1410487457508817,-0.6082742721772544
