,1,2,3,4,5,11,12,13,15,18,20,21,25,27,30,33,35,38,41,42,45,46,47,51,54,55,61,62,63,65,66,67,68,71,72,75,79,80,81,88,91,94,95,99,102,104,108,109,114,115,116,117,119
1,,-1.4695750652039183,-1.9711004702229455,-0.9259553178500244,-1.3874994620089796,-1.8815971780965342,-1.2109343410254798,-1.4014410148830363,0.05283578006984104,-1.9004226528008599,-0.9241726073859127,-0.46542776527028445,-2.416252248671978,-1.6179378264139777,-1.5124414418107235,-1.3864440810353278,-2.102981197461969,-1.5151790565291279,-2.607895172131965,-1.7205723149594563,-1.5674617655788852,-1.0234418290726817,-2.7488387394360907,-2.057532263270044,-2.404651273920526,-1.9040854519302244,-1.78432331175309,-1.8291502571279168,-1.860059852552702,-2.668530314963241,-3.078394331335069,-2.6401289769157024,-0.8948878309354819,-2.090397829806847,-1.7435256110901394,-1.3328990279182975,-2.0332350440727476,-2.8067836699028033,-3.002974785687041,-2.3759206098163035,-1.8132257214404923,-2.1615661512770665,-2.365578621213931,-0.4765507518064765,-2.722133058968934,-1.7511361055438333,-3.3737454660203516,-2.072675431746968,-1.7194931166485123,-1.8294530907739728,-2.883108475547728,-1.1893588609140424,-1.8433799242596447
2,-1.4695750652039183,,1.5212912717106124,0.8694158935515579,-0.49260904625182184,-0.8179886388160108,0.7540065708450182,0.903980516924943,0.06329840048443477,1.46601199533851,0.0023249910590253824,-0.4208394357213442,-0.2981994933298171,0.529542311365451,-0.3740947962446719,1.016232185345643,0.3572752466388101,-2.632862063917983,1.2919965555188495,0.37950603879047695,0.16857904477045077,-0.46637872082028065,-1.1879293242559508,-0.1767275112820005,0.820463440957014,-0.046909006997231634,1.0659002181429829,0.41546365759950793,-0.08905419086853135,-0.2810941917889616,0.0035357732219715586,-2.020611845743546,0.7257911925320948,-0.7331821137204335,0.012846707170526236,0.9213551928156263,0.08762946036886458,-0.8045244542661745,-2.029664033882381,0.7510644291492725,0.8981859321818463,0.7295336953319614,0.7948207223501758,0.34812234306658985,0.14336106062410356,0.5036233156661073,-1.8792415215511764,0.7519500681846356,0.8645831861610851,-1.253068736107473,-1.5853990297261962,0.5868318485107432,0.7961393368422404
3,-1.9711004702229455,1.5212912717106124,,0.6046422008402842,-0.14625248741220712,-1.3627085673399935,0.6762615544615713,0.44841662679328487,-0.6892793441212057,0.8169761280144154,0.22235001800629636,0.13777427187141603,0.4291072052495308,0.21389142083661478,-0.09916973150654083,0.9003095464846684,0.4224810531723174,-2.5226755034643564,0.9280840872668416,-0.06979052478599705,-0.47334349687675936,-0.709618861093168,-0.8191506624299993,0.16970566329407433,0.2557215638239933,-0.5371043916525962,0.3872763785991079,-0.9006414371299588,-0.29145825376984674,-0.36790892746412657,-0.5596173744184578,-1.754864840015072,0.3821016047292011,-0.5362669979135833,-0.27393626698387974,0.09765317846379991,-0.04309061641714515,-0.7046629841291289,-1.8632286998145988,0.031131537763865333,0.5759579645516733,0.1361604701201147,0.015498050595382576,0.10937360688837844,-0.15824972019130903,-0.4756397294111812,-1.4135166453368895,0.25479015311229236,0.4142665396526807,-1.6751883906116987,-1.6647632206615133,0.12424402234545638,0.2929294568362757
4,-0.9259553178500244,0.8694158935515579,0.6046422008402842,,1.7904582091241281,-1.408574082175027,2.191347901251957,1.1945569498759798,-0.2442342265445015,1.0825782639609678,-0.7456555006286311,0.05862175572464576,0.4468680389342804,0.09182336133802718,-0.08393927457727053,1.3210611265358223,0.21791125255719457,-1.299649377960125,0.3847956836386088,0.03762595679432874,-0.22098868747186598,-0.6591687951392818,-1.5228875976752585,-0.16252056089338693,0.05226034112892334,-0.6417871547030578,0.2171775245526537,-0.5389248631553102,0.49759974405042257,-0.989191725766469,-0.6218996661027862,-2.2470268147073367,-0.4575787487189324,-1.1528760617696114,-0.18700836196976287,0.6316273871705513,-0.23692929817944416,-1.1200917556504675,-2.072568189694386,-0.17198091492317444,0.44743535932692013,-0.3841910092629739,0.8160711475593483,1.1844089664833777,-0.7079843026942212,0.2003422890493419,-1.8876242863448152,0.32617907863053064,0.5214524302033852,-1.2459012161323137,-1.7008555415996072,0.15832292591216596,0.12915321546716815
5,-1.3874994620089796,-0.49260904625182184,-0.14625248741220712,1.7904582091241281,,-1.6709632401127927,2.058631164615545,0.7250302788453722,-0.9432100690375703,-0.35463461421377634,-1.2005506015153777,-0.18295826818263208,0.15255664425115895,-0.24154355906106229,-0.6039470616076009,0.35651490317536005,-0.4512341054579526,-1.4771530893718796,-0.8497143787141921,-0.7413029689601135,-1.291906325764952,-1.1849808107264557,-2.083910328977265,-0.938827375262751,-1.0887404476692701,-0.8912537185679765,-0.7825165845941922,-1.3161052822802926,0.4070889545453385,-1.9111535228508654,-1.4340887561894542,-2.547396739800189,-1.0085489051854786,-1.7653681836848483,-0.752165188754449,-0.9943350830155614,-0.7252486881625055,-1.464955272127065,-2.37140691938495,-1.2269749117129056,-0.4703404879718268,-1.5145764638949573,0.2386124014206529,0.5142611130190372,-1.5607838676860082,-0.7181111785017078,-1.68678987312245,-0.9776331787008418,-0.20190613554948808,-1.9427957290612552,-2.0696397160312845,-0.4745414153667587,-0.7626557036250956
11,-1.8815971780965342,-0.8179886388160108,-1.3627085673399935,-1.408574082175027,-1.6709632401127927,,-0.7888817614031551,-0.8381129248293615,-0.5332359251648837,-1.5000213501115296,-0.4184509102458238,-0.38769655771435163,-2.623088774242137,-0.557905960344892,-0.4497934793665181,-0.7347885346977127,-1.5559106619674943,-2.1037516816801975,-1.8759453875999879,-0.784258955835992,-0.4383188222635981,-0.11040134071132596,-1.556692717773459,-0.922951013552766,-0.9281415793794043,0.6030714227475027,-1.0783614084486826,0.36557259055612146,-1.0784234465280529,-0.6386835197590839,-1.1962679194874317,-1.525616367089838,-0.11066375560180348,-1.036602812373547,-0.8091430215805567,-1.628779613643273,-1.0440707262107194,-1.2249335430622634,-1.7086864103897963,0.5233414297830405,-1.2359829951138723,-0.8973205183730733,-1.6991335908038387,0.07319173907584647,-1.0683155136659013,0.572468608276504,-1.8498816366953745,-1.4421546247560226,-0.5927161749858337,-1.2838672949387242,-1.9186264920662557,-0.9246236397746423,-0.48719757320262225
12,-1.2109343410254798,0.7540065708450182,0.6762615544615713,2.191347901251957,2.058631164615545,-0.7888817614031551,,1.5628682475199658,-0.057449821635497646,0.6919780907796323,-0.6793653919643287,0.2554761001737402,0.3349372639558136,0.3566962078672474,0.2828324435287481,1.4903531105429453,0.3107194254529868,-1.4302712135012772,0.18465728449365781,0.30207951100816405,-0.040168258818820454,-0.41618118942331034,-1.1676083958939216,-0.08747509535048517,0.24918160108515652,0.127611082954304,0.5106845041797378,-0.19447082057350465,1.3424059848183065,-0.8589551233046173,-0.45254264872758637,-1.793454493753791,-0.1145592096824054,-1.0977461381050897,0.431262373377376,0.42816796782316546,0.3243760793356288,-0.6650857091557522,-1.4360197036558835,0.3444155678845684,0.600369802450541,-0.04769035673847382,1.1042305870467708,1.3184375913709112,-0.3373358780443704,0.7077090862190443,-1.405993603148271,0.6255910102635157,1.2056447753485808,-1.0645365258401067,-1.4732010608790236,0.3281432513094773,0.39077199819017583
13,-1.4014410148830363,0.903980516924943,0.44841662679328487,1.1945569498759798,0.7250302788453722,-0.8381129248293615,1.5628682475199658,,0.11830340916312822,1.168071871650819,-0.01441221081532276,0.4140230654610368,0.44670567146661366,0.6699930634962347,0.4742456432972573,1.456394129980668,0.546577420226259,-1.4034511930641178,0.5706062097687425,0.7517013766804521,0.26621201404616285,-0.17671598528786156,-0.9530801896516791,-0.2917527968946176,0.8390819729471787,0.4476166813054819,0.9318553234358596,0.45290808243732145,0.7946409109213192,-0.6854011405967547,0.3673038627978467,-1.7780654761458414,0.17869902648083874,-0.7133744655924801,0.5868924029976325,0.9189886174296773,0.8334108701409256,-0.8537883403096794,-1.1577467407213247,0.915854531500362,0.9312242253885417,0.4153474073566962,0.9942757808888975,0.6641694451336362,-0.2163304699644402,1.017228946722577,-1.4934609180475897,0.714131600675748,1.0190255234174488,-0.8068639925190318,-1.1128826720221618,0.3128889825101989,1.0041239458853857
15,0.05283578006984104,0.06329840048443477,-0.6892793441212057,-0.2442342265445015,-0.9432100690375703,-0.5332359251648837,-0.057449821635497646,0.11830340916312822,,0.3257371887740221,0.42318609455488965,0.314274058026973,-0.6959526436755542,-0.471464318203125,0.42582930525155527,0.2339339005201248,0.2616993927544152,-1.0058192555587753,-0.6394815624090077,0.8955290065128333,-0.1839993337278756,1.4928758544621303,0.2755180790914626,-0.15190317745926601,-0.1670065468935294,0.1598459149492781,0.28767939345871213,-0.22837835314925078,0.29492269636946133,0.3103010492647576,-0.443549378276846,-0.2744402538925526,0.256538839818029,0.2400761939889269,0.6772628461158917,0.22155846475687563,0.2654533829100585,-0.06977847710339907,-1.082892563841872,-0.25537660159081793,0.41965342469181977,0.05105647290701881,0.09876413753107395,0.350743719049872,0.2575183099479157,0.29582697398866553,-1.0250591919732126,0.15921218402082934,0.3843068377305578,-0.46522409468215953,-1.093058118689472,0.7649468607714718,0.21316262972057878
