,1,2,3,4,5,11,12,13,15,18,20,21,25,27,30,33,35,38,41,42,45,46,47,51,54,55,61,62,63,65,66,67,68,71,72,75,79,80,81,88,91,94,95,99,102,104,108,109,114,115,116,117,119
1,,0.7944119885884635,0.7752130712560663,0.8152223213956522,0.7975539285679277,0.7786393509406362,0.8043130261682144,0.797020231334576,0.8526914688936476,0.7779186920687735,0.8152905654177607,0.8328517980338979,0.7581721953417379,0.7887325068330576,0.7927710188338362,0.7975943296560173,0.7701645390089265,0.7926662200776005,0.7508359036842741,0.7848035512082419,0.7906647832632042,0.8114904357299269,0.7454404364355065,0.7719043717704657,0.7586162927952256,0.7777784762851141,0.78236309633786,0.7806470739591282,0.7794638223004894,0.7485147269642003,0.732824703509559,0.7496019599056372,0.8164116173057467,0.7706462434908055,0.7839248750125618,0.7996440903223063,0.7728344947475028,0.7432222438599585,0.735711842640803,0.7597161326827402,0.7812566818496958,0.7679218456698409,0.7601120348289575,0.8324259984694877,0.7464627578303218,0.7836335373207661,0.721518352999484,0.7713246754343888,0.784844864048927,0.7806354811702527,0.7403004504287113,0.8051389581248429,0.7801023474104917
2,0.7944119885884635,,0.908905481799427,0.883951010159399,0.8318112701536933,0.8193553988523143,0.8795330205144941,0.8852741801127654,0.8530919889518735,0.9067893332521317,0.8507578630325925,0.8345586859491119,0.8392534712821411,0.8709402937678551,0.8363481196648601,0.8895712914472369,0.864345730258842,0.7498801449397525,0.9001278401149462,0.8651967482461309,0.8571222421875437,0.8328153944603033,0.8051936822840733,0.8439035458709847,0.8820770590471018,0.8488731340653937,0.8914726357185261,0.8665732435224933,0.8472597723233837,0.8399082801252069,0.85080421304083,0.7733177239892669,0.8784529063062985,0.8226018813799464,0.8511606453359376,0.8859393008878331,0.8540234073858272,0.8198708219266662,0.7729711967545235,0.8794203922515357,0.8850523573449754,0.8785961732298717,0.8810954289446508,0.8639953475319135,0.8561568713647096,0.869948087489189,0.7787295279383022,0.8794542954405987,0.8837660090632375,0.8027000774323492,0.7899781260209444,0.8731333972012136,0.8811459068872896
3,0.7752130712560663,0.908905481799427,,0.8738151961262806,0.845070161675735,0.7985029499586347,0.8765568599299769,0.8678347176673262,0.8242825253428716,0.8819435610583117,0.8591806513123983,0.8559430032448836,0.8670955328040173,0.8588568473611257,0.8468725388422118,0.8851336515227733,0.8668418767684721,0.7540982017801834,0.8861968900089713,0.8479972056197557,0.832548775544474,0.8235039073486131,0.819310915372355,0.8571653703235937,0.8604581490084202,0.8301079417689756,0.865494204985386,0.8161913632396806,0.8395115329869611,0.8365849211950682,0.829246121229673,0.7834907974632208,0.8652961092264315,0.8301399980776074,0.8401822929772559,0.8544071258039612,0.8490193060526076,0.8236936235049432,0.7793425155112195,0.8518606077854671,0.8727171335441326,0.8558812252250584,0.8512621415367765,0.8548557960690601,0.8446108950502791,0.8324608733601317,0.7965579635640903,0.8604224936316885,0.866527416594748,0.7865408953249159,0.7869399817401738,0.8554250511341112,0.86188250608965
4,0.8152223213956522,0.883951010159399,0.8738151961262806,,0.9192094738371197,0.7967471700541406,0.9345559507683937,0.8963977500439001,0.8413193181673906,0.8921110887654127,0.8221243870761505,0.8529129620965286,0.8677754361035421,0.854183954303693,0.8474555766715888,0.9012404623085023,0.8590107307259985,0.800916921717266,0.8653992413863402,0.8521092209421288,0.8422091817287103,0.8254351886675044,0.792371129055816,0.8444474027989226,0.8526694404888131,0.8261005760526636,0.8589826428501648,0.8300382522147939,0.8697174988642898,0.8128015655259879,0.8268618899278224,0.7646503220422246,0.8331522666011967,0.8065355578540268,0.8435099841481173,0.8748482172980285,0.8415989584695494,0.8077905753998629,0.7713287807723865,0.8440852505467427,0.8677971537218527,0.8359616260651963,0.8819089174594623,0.8960092746201322,0.8235664799546313,0.8583381724176306,0.7784086269297403,0.8631553364064655,0.870630604651202,0.8029744575975497,0.7855583299253499,0.8567296272249897,0.855612980184104
5,0.7975539285679277,0.8318112701536933,0.845070161675735,0.9192094738371197,,0.7867026385074818,0.929475415206668,0.878423777734102,0.8145617914637174,0.8370930757973822,0.8047105265828705,0.8436650259765659,0.8565088879288003,0.8414223197343432,0.8275491344146519,0.8643166235153891,0.8333951461846676,0.7941218938931847,0.8181409043291681,0.822291006543189,0.8012133338581224,0.8053065544674956,0.7708945918114978,0.8147295655677487,0.8089907362773975,0.8165507349301425,0.8207133062081524,0.800286972479379,0.8662526511257547,0.7775079031337904,0.7957704416326812,0.7531518469833645,0.8120605524412373,0.783088718476171,0.8218751894025401,0.8126046724281546,0.8229055812123479,0.7945888391018925,0.7598889214758668,0.8036989763364204,0.8326637338678955,0.792689287954228,0.8598031923674982,0.8703553135039308,0.7909204201827231,0.82317881255131,0.7860967784338708,0.8132440388032632,0.842939681785502,0.7762966063676278,0.7714408858087523,0.8325029179710983,0.8214736015153459
11,0.7786393509406362,0.8193553988523143,0.7985029499586347,0.7967471700541406,0.7867026385074818,,0.8204696405789771,0.818585020124383,0.8302560307143361,0.7932464729412598,0.8346501212038206,0.8358274300020474,0.7502542766959395,0.8293116359513423,0.833450294859011,0.8225403859038745,0.7911069715972621,0.7701350440667687,0.7788557073952391,0.8206466064136876,0.8338895567407261,0.8464425810883782,0.7910770336826165,0.8153373293080475,0.8151386290164636,0.8737550650971262,0.8093880567600522,0.8646633612668682,0.8093856818774533,0.8262193864461611,0.8048744721325727,0.792266668907067,0.846432535571763,0.8109866195166748,0.8196940183367073,0.7883174718723804,0.8107007399600851,0.8037771220645857,0.7852585560733394,0.8707029175318812,0.8033541374771966,0.816318491484916,0.7856242480037714,0.8534707163061752,0.8097726241250041,0.8725835573344335,0.7798534550546441,0.7954616717433121,0.8279790645072514,0.8015210763707066,0.7772218300520322,0.815273299425931,0.8320184270049282
12,0.8043130261682144,0.8795330205144941,0.8765568599299769,0.9345559507683937,0.929475415206668,0.8204696405789771,,0.9104970919422164,0.8484696206504581,0.8771585053870213,0.8246620418060306,0.8604487524030197,0.8634906089058427,0.8643235640487233,0.8614959818540772,0.9077211366142577,0.862563524704859,0.7959165811617055,0.8577377340294468,0.862232779738552,0.8491311769596134,0.8347370084920875,0.8059715886868912,0.847320221752281,0.8602077923909421,0.8555539457377255,0.8702183971747701,0.843224313423572,0.9020575658201813,0.8177871589561403,0.8333450537789626,0.7820135451354202,0.8462834135131052,0.8086459890233837,0.867178034895257,0.8670595778124579,0.8630863157066828,0.8252086830071166,0.7956965229429993,0.8638534482989391,0.8736516442450102,0.8488432231796446,0.8929399623515133,0.9011400306369546,0.8377552895204513,0.877760704354362,0.7968459534916632,0.8746171384731762,0.8968222036060012,0.8099172877335501,0.7942731816795466,0.8632305269920515,0.865628020961372
13,0.797020231334576,0.8852741801127654,0.8678347176673262,0.8963977500439001,0.878423777734102,0.818585020124383,0.9104970919422164,,0.855197638244854,0.8953838735337607,0.8501171454299636,0.8665180961479049,0.8677692205069681,0.8763168955360738,0.8688234794482336,0.9064211513014838,0.8715924155616745,0.7969432796102252,0.8725122627706234,0.8794447752695719,0.8608597344208031,0.8439039870981019,0.8141839529178837,0.8395002575679161,0.8827897959353083,0.867804094916939,0.8863412568759841,0.8680066552895265,0.881088545574988,0.8244309870321879,0.8647296361799954,0.782602652833505,0.8575096456776137,0.8233601388782746,0.8731357152903398,0.8858487059055231,0.8825727001852801,0.8179849488160388,0.8063491031667651,0.8857287298164409,0.8863170977823114,0.8665687933415468,0.8887307773080464,0.8760939613309467,0.8423875031695514,0.8896094485158208,0.7934976131459233,0.8780065649286947,0.8896782233517533,0.8197812619541043,0.8080665466652007,0.8626465776193724,0.8891077753698619
15,0.8526914688936476,0.8530919889518735,0.8242825253428716,0.8413193181673906,0.8145617914637174,0.8302560307143361,0.8484696206504581,0.855197638244854,,0.8631384204003365,0.8668688664903974,0.8626995997595861,0.8240270644525636,0.8326207124705935,0.8669700513618905,0.8596240944571434,0.8606869865554594,0.8121650462854275,0.8261888365383991,0.8849506474499886,0.8436251728980564,0.9078177098914446,0.861215980329199,0.84485384734749,0.8442756745604144,0.8567879288390835,0.8616815281695547,0.8419262975935611,0.8619588093848337,0.862547508826558,0.8336893255829505,0.8401629998309877,0.8604894351887218,0.859859227878818,0.8765951904223199,0.8591503498256785,0.8608306932270329,0.847997666817653,0.80921459938991,0.8408927763905235,0.8667336321912273,0.8526233551534739,0.8544496544796351,0.8640956965477291,0.860526930330274,0.8619934260783908,0.8114285213855825,0.8567636689559659,0.8653805278534203,0.8328595947571452,0.808825451312457,0.879951826261498,0.8588289484745502
